0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,condition,sampleID,targetID,status,unknown
-6836,-6837,-6781,-6724,-6468,-6316,-6186,-6388,-6155,-6125,-6418,-6280,-5833,-5672,-5654,-5767,-5331,-5707,-5319,-5185,-4997,-5094,-4699,-4793,-5156,-4821,-4497,-4717,-4658,-4177,-4023,-3685,-3863,-3683,-3223,-3073,-3363,-2874,-2975,-2578,-1709,-1616,-1386,-677,-791,-84,710,967,1783,2513,3338,4018,5101,5771,7307,7946,9744,11517,13342,14826,17513,20117,22489,25339,29122,32814,36868,41408,47095,53022,59323,66341,74637,83425,93925,104848,117930,130939,146636,164459,183024,204927,228274,253690,281805,313561,348309,386013,427699,472851,519724,573853,626852,686010,748669,815771,881486,951284,1020933,1085132,1146493,1201190,1249972,1286532,1320152,1341181,1360388,1371405,1385130,1390199,1400030,1404931,1415683,1416693,1417542,1424348,1435271,1433777,1437084,1441650,1444008,1452415,1442972,1458719,1454862,1459205,1456838,1465283,1463565,1465308,1464915,1460867,1468229,1469605,1472079,1471634,1474873,1474725,1473943,1479852,1480493,1477513,1483091,1482228,1476476,1482402,1484460,1486560,1486260,1478188,1482161,1488719,1482276,1490045,1493764,1488697,1487451,1491923,1494027,1496689,1490033,1489577,1498259,1495525,1498750,1495788,1497623,1490259,1498512,1497607,1500105,1502904,1503260,1505296,1509740,1497842,1510489,1504751,1510684,1500165,ConditionB,known29,m20,absent,N
2396,2681,2514,2439,3182,2750,3094,2534,2532,2909,2805,3004,3136,3023,2513,3032,3455,3394,3521,3449,3224,3897,3424,3597,3450,3711,3972,3391,4080,3603,4262,4020,4213,4197,4083,4803,4939,5152,5139,5107,5195,5406,5974,6600,6370,6707,7412,7470,8384,9197,9803,10078,11096,11067,12549,13352,14214,15624,16702,17767,19332,21361,23185,25540,27410,29770,32671,36571,39859,43387,47470,52798,57836,63077,70444,77620,85413,94228,103630,114107,125310,138477,152447,167370,184244,201327,220080,239868,260064,282245,303390,325016,345646,365154,382317,396073,407844,416249,423400,427870,432863,436724,439945,443086,445716,448004,450025,452640,454576,456861,458001,459487,461223,461463,463484,464622,464955,466244,467821,467477,469213,469421,470120,470341,470987,471195,472311,471020,473216,472904,472736,473107,474217,473186,473407,473866,473463,473051,473478,473363,473673,473311,472928,473385,473421,473592,474163,474605,473836,474142,474864,474187,472587,471185,470154,472137,470374,475186,471600,470889,470811,471287,472385,470500,470066,471946,471615,471674,471790,471815,472318,474250,473401,472984,471663,474619,471172,472775,472440,471918,ConditionB,known29,m21,present,N
1118,1111,1035,1439,1096,1472,1469,1394,1390,1900,1488,1708,1630,1855,1930,2150,1975,2252,2043,2297,2335,2502,2517,2587,2434,2753,2736,2923,2949,3157,3214,3203,3170,3194,3540,3597,3845,3711,4153,4307,4147,4288,4649,5190,5168,5397,5808,5950,6306,6733,6716,7524,7777,8483,8992,9700,10807,11216,12148,13658,14632,15979,17505,19602,21517,23453,25934,28709,31534,35265,38995,43219,48264,53548,60135,67070,74822,83484,93355,104457,117204,131104,147204,164545,184679,206999,232096,260199,290244,325012,361900,405392,450545,500613,557919,616437,681097,747138,816561,888705,960730,1028967,1093667,1152913,1202829,1237746,1264122,1284501,1298498,1309573,1319032,1325768,1331987,1337987,1344352,1349343,1354822,1360644,1363168,1365439,1371183,1373385,1377222,1380506,1382774,1386050,1388928,1389291,1389708,1393042,1395829,1396799,1399746,1403090,1402278,1402980,1404327,1409297,1407312,1408821,1410636,1413318,1413552,1414041,1418263,1418950,1419964,1422002,1420444,1421655,1422305,1424124,1427069,1428177,1426230,1428085,1428985,1430722,1432736,1431595,1433302,1432567,1434585,1435168,1437175,1436972,1437220,1439428,1439629,1438571,1440774,1438673,1440823,1439844,1440535,1441911,1443430,1442078,1442634,1442668,ConditionB,known29,m22,absent,N
-2378,-2194,-1790,-1613,-1504,-574,-822,-509,-10,182,341,1099,737,1240,1635,1919,1926,2286,3115,3130,3146,3722,4484,4085,4667,4728,5098,5569,6238,6378,7179,6875,7240,7638,8026,8153,8597,9048,9818,9580,10039,10603,11367,11610,12253,12811,13310,14308,14501,15217,15614,16917,17815,19047,19764,20794,22236,23460,25158,26451,27939,30090,31711,34373,36900,39601,42555,46166,49483,53741,57769,62866,68574,74696,80748,88304,96393,105182,114799,125481,137124,149921,163861,178671,195054,212752,233009,254405,277186,303068,328260,356683,386631,417932,451093,485904,520789,555913,592116,629956,669126,708496,743808,778445,811995,845962,871559,900734,922472,942368,961116,974286,989493,1000794,1009825,1019729,1025708,1036928,1041086,1048594,1053757,1057879,1063946,1067692,1076003,1077171,1081058,1086452,1087250,1092253,1095282,1097536,1102156,1103686,1105802,1109764,1109921,1113824,1117695,1120152,1119503,1123878,1123439,1127320,1128404,1131843,1132465,1133098,1133864,1136027,1138001,1140292,1141685,1142093,1145789,1145852,1143402,1146381,1148123,1147478,1149841,1149294,1150444,1150997,1151241,1151341,1153458,1151833,1152978,1152725,1156302,1154097,1156237,1155606,1155086,1158917,1155882,1158891,1159857,1160576,ConditionB,known29,m23,absent,N
2405,2447,2997,3184,3398,3374,4100,4107,4428,4847,5096,5077,5618,5653,6052,6264,6171,6708,6628,7222,7394,7644,8149,8293,8281,8781,8770,9160,9366,9885,9837,9794,10743,10599,10943,10776,11135,11694,11640,12090,12439,12387,13079,13017,13434,13701,13923,13822,14314,15115,15096,15962,16008,16532,17497,17690,18355,19265,20098,20870,21272,22795,23747,25055,26275,28099,29293,30941,33626,35780,38314,41319,44667,48338,51658,55960,61035,66938,72663,79513,86876,95052,103684,114376,124895,137207,150391,165527,180966,198993,217491,237471,259936,283482,308977,335911,365045,393517,425523,457670,489557,523725,558064,592136,624279,658236,687231,715901,737729,762037,784076,799386,819782,831017,842326,854017,860337,868675,877008,880943,888624,892022,898284,903107,905444,911706,914542,917918,922444,927132,928621,931169,933476,935385,939870,941027,942315,947489,948386,947853,951177,954850,957494,957680,960551,961260,962853,964520,964649,968899,964735,970239,971211,971536,973697,974145,978196,977600,978433,979732,982768,983400,982340,982803,983559,986035,987424,986990,986509,988264,991060,988948,989781,992422,994109,993432,995361,995141,997127,997281,ConditionB,known29,m24,absent,N
-5268,-4814,-4315,-4832,-4275,-3320,-3187,-2595,-2213,-2347,-1306,-792,-961,-435,-421,-110,746,967,1599,1347,1377,2412,2541,3696,3732,4028,4336,5008,5806,5994,6058,6975,7282,8088,8558,9923,9189,10122,10485,11667,11814,13047,13668,14249,15982,16295,17285,17730,19286,19948,21542,22136,24125,25080,26896,28944,30582,32850,34699,37476,39702,42505,45780,48214,51787,55974,59738,63558,68952,73552,79357,84699,91618,98278,105890,114636,123063,132868,142553,154886,166645,179701,193530,208878,224931,242557,261096,281302,303612,326568,349884,376027,404509,432859,463260,494480,528486,562801,598305,635653,673152,708300,747971,788443,823589,859214,897324,927162,963754,992298,1023085,1044953,1069712,1086838,1106969,1120202,1135881,1145734,1157423,1168341,1174931,1185210,1190301,1198147,1203880,1212456,1217369,1219949,1224899,1231498,1234653,1239175,1242733,1245457,1251675,1252292,1258997,1258082,1261346,1263564,1265294,1269579,1270169,1275434,1276299,1280102,1281884,1284785,1283301,1287300,1292361,1294958,1305370,1305643,1306589,1309889,1310203,1311152,1312261,1312497,1314782,1319652,1315297,1320080,1320041,1321165,1323071,1322211,1323157,1322950,1324940,1326426,1330789,1325974,1328266,1333454,1332900,1331836,1333040,1334981,ConditionB,known29,m25,absent,N
3404,3965,3718,3589,3926,4098,3897,4518,4049,4128,4301,4364,4618,4281,4600,4785,4602,4789,4720,5104,5096,4957,5276,5323,5273,5464,5587,5932,5673,6084,5817,6193,6520,6460,6512,6559,7089,7255,7103,7443,7187,8094,8497,8518,8827,9150,9430,9721,10213,10979,11083,12062,12479,13016,14177,15151,15764,17031,18217,19414,20995,22792,24061,26070,27988,30424,33647,36463,40221,43671,47690,52500,57010,63086,69101,76628,83978,93122,103430,114168,126237,139448,154712,171017,189748,210705,233488,258799,286988,318379,353004,391073,433206,478419,526140,579701,638802,701356,764557,836307,905960,978188,1049588,1126408,1194612,1259358,1317590,1366105,1406038,1435036,1458305,1475102,1487548,1500536,1507343,1518312,1523052,1529697,1535645,1539823,1546433,1550627,1558689,1558129,1561605,1565694,1565736,1571623,1574116,1576107,1578747,1581750,1579946,1584246,1587234,1587057,1589563,1593767,1591269,1596998,1593108,1597675,1600460,1598009,1600071,1601820,1601878,1604133,1604657,1606698,1609095,1606858,1610405,1607782,1610055,1611588,1612831,1611599,1611132,1612640,1613109,1611453,1614550,1614145,1613914,1614942,1613873,1613018,1615181,1612789,1614064,1614480,1614727,1613571,1615523,1614892,1614891,1613173,1614283,1613313,ConditionB,known29,m26,absent,N
2187,508,815,1018,1708,948,932,592,2015,1952,2363,2622,1990,3066,928,1546,1137,2899,2466,2101,2535,2266,4090,3823,3389,4007,4814,3782,3300,3547,2988,5775,2271,4597,5939,5182,6399,4129,5451,5367,6915,6621,8326,7659,7249,7704,8704,10621,9438,9289,11911,11774,12508,13208,13169,15557,16989,16833,20083,20464,23643,23513,26352,27969,30411,34891,37878,41608,44275,47335,53139,56670,64241,69143,75864,83102,91717,99023,109505,118390,131104,144040,157194,172897,189871,207433,225784,247598,269373,292938,320042,347966,377164,406366,440693,474109,508873,544262,580481,616742,650495,686774,721771,751671,782010,809014,831343,851403,867140,884182,895037,906004,910552,920074,923927,927363,931396,935554,939709,943013,945350,949725,953030,953006,956272,957405,954172,952183,955500,956230,955052,953141,954484,957972,956572,958377,959462,957609,958884,959744,961278,962256,963592,965485,964777,967038,967117,971069,971561,972964,972701,971714,972302,976102,974296,976015,977307,978390,978970,977686,979288,979679,980028,981456,983472,982889,983849,985586,983808,985695,984555,988095,987610,987167,988918,990610,990737,989836,992084,990002,ConditionB,known29,m27,absent,N
3611,3686,3793,3861,3600,3872,3876,4070,4195,3784,3935,3913,3991,4171,4305,4414,4196,4504,4274,4406,4371,4518,4502,4708,4267,4699,4528,4746,5043,4777,4640,4907,4795,4786,5266,4980,4768,4875,4788,4996,5109,5261,5351,5142,5285,5083,5263,5309,5513,5544,5215,6009,5744,5784,5944,5723,6243,6327,6189,6095,6451,6736,7057,7068,7060,7517,7781,7864,7878,8363,8662,8965,9343,9734,9434,10518,10941,11450,12176,13067,13093,14373,14829,16293,16944,18668,19585,20631,22477,23656,25589,27272,29399,31623,33687,36522,38775,42081,44810,48305,51309,55142,59076,62694,67474,71766,76383,81128,85977,91668,97240,102520,108790,114677,120506,126693,133867,139990,146756,153816,160475,167853,175529,181764,189605,196975,204799,212421,219303,226853,234319,242500,249931,257670,264349,271447,278740,286309,292751,299532,305817,311761,316408,322589,327079,334144,336990,342729,348362,352595,354694,357800,362600,364816,369254,373703,376176,377254,379108,383779,382962,385163,388951,389816,391978,393786,393888,395660,395348,398324,397726,400168,399876,402292,403789,403819,404054,405661,405267,408255,ConditionB,known29,m28,absent,N
4904,5432,6479,7819,9101,10496,11875,13521,15686,17040,19516,22040,24348,27978,30810,35203,39017,43003,47911,54092,59125,66257,74564,82226,91358,102590,113091,125992,140191,155706,172467,192004,213243,234500,259953,287081,316092,346782,381952,418297,455631,496708,540510,583767,630370,676585,722711,767292,811208,849263,884804,918436,942553,967270,987317,1001233,1012465,1025022,1031557,1037247,1045778,1052817,1061166,1062916,1073120,1075441,1080664,1085269,1089973,1091065,1099383,1098106,1102438,1106539,1108649,1111833,1114361,1120031,1117944,1122926,1125366,1127131,1129736,1130179,1134016,1135780,1138465,1123000,1128671,1127992,1131157,1132591,1133540,1135412,1133165,1136072,1135232,1137075,1138501,1140426,1139450,1139339,1142698,1144194,1144451,1144485,1144489,1147048,1146620,1147700,1148809,1148478,1150196,1149797,1151463,1151186,1154328,1153127,1153739,1156231,1156645,1157338,1156713,1157914,1155965,1156738,1158936,1158164,1160013,1161313,1163194,1162362,1161136,1165266,1166190,1166155,1166492,1164109,1168410,1167911,1165844,1169131,1169747,1168872,1169439,1171573,1171296,1172074,1171225,1175226,1169717,1178563,1171653,1175409,1176926,1178084,1178094,1176146,1179661,1178857,1180440,1181896,1178477,1178428,1176820,1180009,1178054,1178798,1183228,1181639,1181490,1184783,1182354,1185487,1185836,1182743,1185020,1184708,1188682,1187352,ConditionB,known29,m29,present,N
-11840,-12018,-11833,-11432,-11625,-12079,-11320,-11961,-11006,-10359,-11975,-11618,-9898,-11020,-10940,-10303,-10640,-10314,-10693,-10341,-10540,-10138,-10929,-10394,-9257,-10020,-9651,-10755,-10880,-10032,-9525,-9069,-10434,-8919,-9685,-9677,-9811,-9507,-8597,-10064,-9572,-8830,-9580,-9117,-8879,-8745,-8602,-8167,-9045,-8665,-8756,-7605,-8364,-7693,-7776,-6997,-7783,-7366,-7198,-6846,-5864,-6429,-5074,-6782,-4732,-4853,-4070,-4196,-3749,-3086,-3833,-2228,-1956,-470,1099,872,2281,2988,4805,7182,7255,8827,12672,13348,16736,18841,22252,25779,28873,31588,37225,43717,47301,53541,60116,69175,75888,86408,97238,108112,121842,136308,151294,169703,188906,208523,232086,257021,282047,311456,341270,374229,410338,447418,485389,525641,567577,609466,650535,693977,735686,776428,813014,850103,883765,911962,937177,961001,979047,991411,1006578,1010840,1022551,1028347,1031365,1039889,1043891,1047729,1048185,1055924,1057603,1059007,1063827,1068886,1073078,1070650,1070928,1078683,1080890,1082001,1081878,1082855,1085721,1088301,1089938,1090568,1091428,1093662,1091081,1094421,1095435,1097477,1094529,1097714,1098665,1099919,1102012,1100944,1101749,1100620,1106903,1102392,1104090,1106294,1107212,1107614,1103300,1105241,1109157,1106218,ConditionB,known29,m30,absent,N
4424,4031,4641,3016,3648,4466,5179,3456,4999,5009,4850,3437,4882,4703,4797,5072,5364,4672,5502,5958,3794,4677,5868,6970,4779,7098,7341,6446,5454,6170,6710,7739,8174,6855,6411,6179,5647,8734,6509,8042,6733,8486,8516,7695,6777,8165,7809,7451,9280,8479,7205,7042,7868,9046,9172,9360,9890,8120,8059,8422,9193,8372,10008,9163,9273,10776,11753,10509,10596,11587,11987,10763,12651,12683,12781,14161,12963,13645,14810,14992,16042,17899,18785,18676,21490,21562,25077,22931,27005,29314,30929,34153,36207,40143,43648,47098,49923,56107,60973,65801,72282,79172,87476,95237,104674,117344,129089,141055,153483,168346,185703,207812,224272,248487,272755,298390,328774,359545,392481,427401,464593,503523,545350,586280,630866,674187,716623,757538,800680,837470,872278,905160,933929,956178,973264,989434,999308,1010982,1019258,1022808,1030897,1035284,1039615,1044122,1048713,1051170,1054129,1057892,1057795,1061240,1064391,1064144,1066018,1067941,1070565,1069076,1070778,1071344,1072055,1072904,1074155,1076764,1077606,1077673,1079500,1078661,1081247,1083781,1083379,1082455,1084595,1085586,1084351,1086552,1089074,1089172,1088415,1090463,1092287,1090381,ConditionB,known29,m31,absent,N
4459,4404,4829,4708,4691,4855,4951,5190,5329,5407,5590,5640,5565,5632,5840,5903,6078,5971,6189,6194,6256,6469,6745,6675,6416,7036,6771,6995,7146,7214,7290,7253,7227,7597,7658,7703,7755,7910,8110,7987,8311,8521,8475,8735,8878,9297,8965,9294,9280,9832,9729,10267,10367,10632,10878,11345,11704,12185,12748,13110,13425,14171,14620,15388,16117,16688,17686,18687,19678,20782,21968,23284,25014,26689,28538,30340,32689,35371,37571,40661,43952,47722,51819,56054,60887,66108,72089,78179,85308,93480,101987,111011,121282,132764,144570,157788,172702,188681,206257,224804,242407,264608,288092,314628,341471,370418,399426,432912,468127,504041,542173,581798,620835,665370,707268,749789,794048,837057,880489,923227,961894,1003272,1039462,1079552,1108277,1139154,1169075,1196500,1217595,1238687,1257145,1274175,1289161,1299923,1311104,1320404,1326780,1333923,1340766,1346526,1350289,1353436,1359619,1363678,1365378,1369260,1373078,1374799,1377972,1379730,1383598,1386980,1387426,1389918,1391658,1393764,1394615,1398027,1400376,1398663,1401964,1404462,1404407,1406241,1407853,1408275,1411792,1410624,1412893,1412617,1414971,1414493,1415156,1417288,1419636,1420453,1423062,1420442,1423508,1422848,ConditionB,known30,m0,absent,N
2453,2568,2959,2950,2990,2926,3397,3603,3642,3540,3677,3971,4045,3795,4294,4525,4302,4297,4752,4755,4670,4866,4785,5369,5541,5536,5567,5665,5866,5970,6560,5998,6398,6450,6739,7333,7113,7837,8134,8450,8694,9265,9533,10042,10343,10498,11356,12081,12413,13281,14122,14816,16029,17083,18402,20482,21902,23288,25505,27935,29908,32838,36173,39616,43386,47601,53167,58010,64636,71403,78680,87702,97349,107997,120746,134141,149401,166542,185865,207129,231444,257681,288380,320546,357525,398747,444293,491124,547343,607667,673785,744756,821126,903487,991459,1087402,1180407,1281003,1383619,1481973,1578977,1667578,1749827,1815515,1867843,1909309,1937904,1963775,1973242,1987560,2002561,2015499,2024960,2030517,2041170,2051447,2050011,2057273,2065261,2068478,2075055,2078857,2081732,2087405,2086988,2089273,2094542,2093323,2100550,2101623,2103517,2105684,2111482,2108515,2113320,2115150,2125410,2128228,2130413,2136837,2137715,2140919,2140885,2142043,2142931,2144207,2146761,2147948,2151407,2147909,2152949,2153463,2154034,2158241,2158002,2160037,2157295,2161636,2161494,2165817,2162126,2170526,2181668,2175339,2182280,2176709,2176530,2186531,2185567,2179865,2178107,2182575,2184443,2181495,2185992,2183187,2185080,2191058,2184216,2184326,ConditionB,known30,m1,absent,N
-3312,-3266,-3237,-3067,-3197,-2732,-2918,-2670,-2681,-2697,-2885,-2733,-2785,-2375,-2445,-2254,-2319,-2437,-2338,-2438,-2267,-1991,-1907,-2178,-2084,-1886,-1845,-1867,-1554,-1815,-1667,-1795,-1619,-1595,-1220,-1227,-1156,-1366,-1142,-1115,-826,-843,-754,-613,-680,-293,-365,-185,133,447,537,784,1145,1136,1674,1849,2214,2576,2729,3275,4170,4640,5160,5491,6449,7353,8176,9246,10480,11536,13205,14584,16441,18191,20603,23046,25599,28663,31797,35546,39649,43997,49008,54890,60875,68084,75396,83670,92896,102810,114315,126687,139813,154604,171222,188802,208591,229518,252240,278269,304790,334476,364990,396968,430745,469735,509022,552029,595071,640337,686879,733356,782816,833349,882204,930484,977895,1025740,1068950,1110391,1147231,1177624,1210723,1236318,1261112,1281960,1295788,1310317,1322610,1333575,1340395,1348270,1355976,1361045,1366919,1375269,1376310,1382851,1385882,1388586,1391555,1396598,1401422,1403672,1405568,1407404,1412888,1417635,1415490,1419891,1420999,1424638,1426159,1426959,1427817,1432205,1432303,1433345,1436704,1438245,1440086,1440613,1441692,1442972,1443928,1444893,1445826,1446262,1445685,1448963,1446205,1446432,1447983,1447392,1449979,1450688,1452090,1452107,1451104,1452541,ConditionB,known30,m2,absent,N
4944,4968,5810,6483,6965,7181,7287,8232,8816,9210,9299,10556,10872,11431,12203,12669,13185,13560,14246,14623,14570,15711,15383,16430,17516,17669,18418,18619,19393,19522,20614,21367,21157,22439,23080,23049,24070,24652,25334,26785,27108,28625,28549,29788,30656,32328,33555,35028,35377,37113,38635,40220,42069,44189,45276,47621,49110,52761,55676,58215,61143,64629,68397,72008,77100,82119,86829,92934,99030,105730,113376,121325,130181,139816,150263,161588,172546,186538,201294,216738,234073,252815,272749,293739,317082,342101,369680,399263,429705,462288,497333,535060,574549,616423,659709,705719,752343,799497,850371,900678,950451,1003984,1053696,1101082,1151641,1200314,1242905,1284551,1322938,1359313,1394647,1423403,1449952,1466988,1492611,1513886,1530512,1544245,1554714,1570472,1581476,1593300,1601364,1612714,1619663,1627083,1635058,1644091,1648706,1658794,1663376,1670066,1675763,1681450,1686376,1690241,1690060,1700461,1705572,1711855,1711805,1718680,1720243,1725648,1728142,1730641,1732038,1738295,1744286,1741744,1745773,1750470,1752561,1755841,1757094,1764331,1763304,1769719,1771076,1765566,1771860,1775299,1776909,1780149,1774742,1781010,1784082,1790718,1786826,1789580,1792483,1791705,1795752,1797345,1797944,1803017,1802380,1807855,1807368,1808675,ConditionB,known30,m3,absent,N
